"Sample","Num_Segments","Mean_Seg_Mean","Frac_Amp","Frac_Del","SampleType"
"TCGA-AC-A3OD-01A-11D-A21P-01",192,-0.0455604166666667,0.151041666666667,0.296875,"Tumor"
"TCGA-AC-A3OD-10A-01D-A21P-01",69,-0.36578115942029,0.0289855072463768,0.304347826086957,"Normal"
"TCGA-AC-A3QP-01A-11D-A22W-01",66,-0.325081818181818,0.0606060606060606,0.303030303030303,"Tumor"
"TCGA-AC-A3QP-10B-01D-A22W-01",39,-0.118553846153846,0.0769230769230769,0.128205128205128,"Normal"
"TCGA-AC-A3QQ-01A-11D-A227-01",117,0.190505128205128,0.41025641025641,0.196581196581197,"Tumor"
"TCGA-AC-A3QQ-10A-01D-A229-01",61,-0.385211475409836,0.0327868852459016,0.278688524590164,"Normal"
"TCGA-AC-A3TM-01A-11D-A227-01",135,-0.158175555555556,0.148148148148148,0.318518518518519,"Tumor"
"TCGA-AC-A3TM-10A-01D-A229-01",64,-0.3212640625,0.0625,0.28125,"Normal"
"TCGA-AC-A3TN-01A-11D-A227-01",45,-0.39616,0.0222222222222222,0.333333333333333,"Tumor"
"TCGA-AC-A3TN-10A-01D-A229-01",55,-0.278027272727273,0.0363636363636364,0.254545454545455,"Normal"
"TCGA-AC-A3W5-01A-11D-A227-01",227,-0.22068986784141,0.162995594713656,0.39647577092511,"Tumor"
"TCGA-AC-A3W5-10A-01D-A229-01",81,-0.336761728395062,0.0740740740740741,0.283950617283951,"Normal"
"TCGA-AC-A3W6-01A-12D-A227-01",62,-0.471962903225806,0,0.274193548387097,"Tumor"
"TCGA-AC-A3W6-10A-01D-A229-01",29,-0.157237931034483,0,0.103448275862069,"Normal"
"TCGA-AC-A3W7-01A-11D-A227-01",71,-0.341442253521127,0.0985915492957746,0.408450704225352,"Tumor"
"TCGA-AC-A3W7-10A-01D-A229-01",49,-0.201279591836735,0.0612244897959184,0.204081632653061,"Normal"
"TCGA-AC-A3YI-01A-21D-A238-01",79,-0.0755645569620253,0.177215189873418,0.151898734177215,"Tumor"
"TCGA-AC-A3YI-10A-01D-A238-01",67,-0.402038805970149,0.0149253731343284,0.313432835820896,"Normal"
"TCGA-AC-A3YJ-01A-11D-A22W-01",63,-0.327828571428571,0.126984126984127,0.222222222222222,"Tumor"
"TCGA-AC-A3YJ-10A-01D-A22W-01",39,-0.225438461538462,0.0256410256410256,0.179487179487179,"Normal"
"TCGA-AC-A4ZE-01A-11D-A41E-01",147,-0.0286802721088435,0.292517006802721,0.333333333333333,"Tumor"
"TCGA-AC-A4ZE-10B-01D-A41E-01",45,-0.168815555555556,0.0666666666666667,0.177777777777778,"Normal"
"TCGA-AC-A5EH-01A-11D-A28A-01",250,-0.3206724,0.108,0.456,"Tumor"
"TCGA-AC-A5EH-10A-01D-A28D-01",47,-0.502521276595745,0,0.25531914893617,"Normal"
"TCGA-AC-A5EI-01A-11D-A27O-01",94,-0.265563829787234,0.170212765957447,0.25531914893617,"Tumor"
"TCGA-AC-A5EI-10A-01D-A27O-01",49,-0.350095918367347,0.0408163265306122,0.224489795918367,"Normal"
"TCGA-AC-A5XS-01A-11D-A29M-01",77,-0.175549350649351,0.194805194805195,0.246753246753247,"Tumor"
"TCGA-AC-A5XS-10A-01D-A29M-01",37,-0.271613513513514,0.027027027027027,0.162162162162162,"Normal"
"TCGA-AC-A5XS-11A-13D-A29M-01",47,-0.394302127659574,0.0212765957446809,0.234042553191489,"Normal"
"TCGA-AC-A5XU-01A-11D-A28A-01",515,0.110084466019417,0.444660194174757,0.238834951456311,"Tumor"
"TCGA-AC-A5XU-10A-01D-A28D-01",111,-0.5523,0.0540540540540541,0.342342342342342,"Normal"
"TCGA-AC-A62V-01A-11D-A31T-01",441,0.260921088435374,0.408163265306122,0.256235827664399,"Tumor"
"TCGA-AC-A62V-10A-01D-A31T-01",131,-0.535464122137405,0.0305343511450382,0.381679389312977,"Normal"
"TCGA-AC-A62X-01A-11D-A29M-01",173,-0.355991907514451,0.236994219653179,0.346820809248555,"Tumor"
"TCGA-AC-A62X-10A-01D-A29M-01",55,-0.617874545454545,0,0.290909090909091,"Normal"
"TCGA-AC-A62Y-01A-11D-A29M-01",75,-0.570744,0.04,0.48,"Tumor"
"TCGA-AC-A62Y-10A-01D-A29M-01",33,-0.122460606060606,0.0303030303030303,0.121212121212121,"Normal"
"TCGA-AC-A6IV-01A-12D-A33D-01",59,-0.153857627118644,0.0847457627118644,0.203389830508475,"Tumor"
"TCGA-AC-A6IV-10A-01D-A33G-01",63,-0.171752380952381,0.0793650793650794,0.238095238095238,"Normal"
"TCGA-AC-A6IW-01A-12D-A33D-01",302,-0.196946026490066,0.185430463576159,0.298013245033113,"Tumor"
"TCGA-AC-A6IW-10A-01D-A33G-01",55,-0.404921818181818,0.0181818181818182,0.272727272727273,"Normal"
"TCGA-AC-A6IX-01A-12D-A32H-01",178,0.132426966292135,0.331460674157303,0.297752808988764,"Tumor"
"TCGA-AC-A6IX-06A-11D-A32H-01",178,0.0657016853932584,0.280898876404494,0.134831460674157,"Tumor"
"TCGA-AC-A6IX-10A-01D-A32H-01",71,-0.376176056338028,0.0704225352112676,0.267605633802817,"Normal"
"TCGA-AC-A6NO-01A-12D-A33D-01",77,-0.459605194805195,0.181818181818182,0.337662337662338,"Tumor"
"TCGA-AC-A6NO-10A-01D-A33G-01",81,-0.482040740740741,0.0246913580246914,0.333333333333333,"Normal"
"TCGA-AC-A7VB-01A-11D-A350-01",422,0.142572037914692,0.40521327014218,0.26303317535545,"Tumor"
"TCGA-AC-A7VB-10A-01D-A350-01",101,-0.466142574257426,0.0297029702970297,0.356435643564356,"Normal"
"TCGA-AC-A7VC-01A-11D-A350-01",84,-0.205063095238095,0.130952380952381,0.261904761904762,"Tumor"
"TCGA-AC-A7VC-10A-01D-A350-01",61,-0.209408196721311,0.114754098360656,0.19672131147541,"Normal"
"TCGA-AC-A8OP-01A-11D-A36I-01",245,-0.0970575510204082,0.293877551020408,0.297959183673469,"Tumor"
"TCGA-AC-A8OP-10A-01D-A40C-01",79,-0.515526582278481,0.0506329113924051,0.30379746835443,"Normal"
"TCGA-AC-A8OQ-01A-11D-A41E-01",460,-0.0153558695652174,0.247826086956522,0.178260869565217,"Tumor"
"TCGA-AC-A8OQ-10A-01D-A41E-01",113,-0.432009734513274,0.0442477876106195,0.353982300884956,"Normal"
"TCGA-AC-A8OR-01A-21D-A41E-01",80,-0.42544375,0,0.3875,"Tumor"
"TCGA-AC-A8OR-10A-01D-A41E-01",41,-0.261143902439024,0,0.219512195121951,"Normal"
"TCGA-AC-A8OS-01A-12D-A41E-01",67,-0.343282089552239,0.0895522388059701,0.328358208955224,"Tumor"
"TCGA-AC-A8OS-10A-01D-A41E-01",45,-0.256071111111111,0.0222222222222222,0.222222222222222,"Normal"
"TCGA-AN-A03X-01A-21D-A011-01",116,-0.100889655172414,0.293103448275862,0.362068965517241,"Tumor"
"TCGA-AN-A03X-10A-01D-A012-01",59,-0.409662711864407,0.0169491525423729,0.288135593220339,"Normal"
"TCGA-AN-A03Y-01A-21D-A011-01",156,0.0421788461538462,0.320512820512821,0.358974358974359,"Tumor"
"TCGA-AN-A03Y-10A-01D-A012-01",53,-0.3463,0.0188679245283019,0.264150943396226,"Normal"
"TCGA-AN-A041-01A-11D-A036-01",203,-0.519179310344828,0.246305418719212,0.38423645320197,"Tumor"
"TCGA-AN-A041-10A-01D-A037-01",93,-0.405617204301075,0.043010752688172,0.333333333333333,"Normal"
"TCGA-AN-A046-01A-21D-A036-01",80,-0.28217875,0.0625,0.3125,"Tumor"
"TCGA-AN-A046-10A-01D-A037-01",73,-0.390586301369863,0.0273972602739726,0.315068493150685,"Normal"
"TCGA-AN-A049-01A-21D-A011-01",210,-0.322887142857143,0.19047619047619,0.428571428571429,"Tumor"
"TCGA-AN-A049-10A-01D-A012-01",39,-0.321438461538462,0,0.205128205128205,"Normal"
"TCGA-AN-A04A-01A-21D-A036-01",231,0.0461896103896104,0.333333333333333,0.316017316017316,"Tumor"
"TCGA-AN-A04A-10A-01D-A037-01",53,-0.287854716981132,0.0377358490566038,0.245283018867925,"Normal"
"TCGA-AN-A04C-01A-21D-A036-01",344,0.412136627906977,0.511627906976744,0.200581395348837,"Tumor"
"TCGA-AN-A04C-10A-01D-A037-01",63,-0.226744444444444,0.0952380952380952,0.222222222222222,"Normal"
"TCGA-AN-A04D-01A-21D-A036-01",171,-0.404130409356725,0.292397660818713,0.385964912280702,"Tumor"
"TCGA-AN-A04D-10A-01D-A037-01",61,-0.145970491803279,0.0983606557377049,0.213114754098361,"Normal"
"TCGA-AN-A0AJ-01A-11D-A011-01",468,0.331909188034188,0.457264957264957,0.230769230769231,"Tumor"
"TCGA-AN-A0AJ-10A-01D-A012-01",47,-0.348744680851064,0,0.25531914893617,"Normal"
"TCGA-AN-A0AK-01A-21D-A011-01",113,-0.282085840707965,0.15929203539823,0.309734513274336,"Tumor"
"TCGA-AN-A0AK-10A-01D-A012-01",53,-0.221015094339623,0.0566037735849057,0.207547169811321,"Normal"
"TCGA-AN-A0AL-01A-11D-A011-01",176,-0.270009090909091,0.204545454545455,0.403409090909091,"Tumor"
"TCGA-AN-A0AL-10A-01D-A012-01",47,-0.348885106382979,0,0.25531914893617,"Normal"
"TCGA-AN-A0AM-01A-11D-A036-01",783,0.462772669220945,0.568326947637292,0.0983397190293742,"Tumor"
"TCGA-AN-A0AM-10A-01D-A037-01",43,-0.298953488372093,0,0.232558139534884,"Normal"
"TCGA-AN-A0AR-01A-11D-A011-01",611,0.0434073649754501,0.389525368248772,0.261865793780687,"Tumor"
"TCGA-AN-A0AR-10A-01D-A012-01",97,-0.410650515463918,0.0206185567010309,0.360824742268041,"Normal"
"TCGA-AN-A0AS-01A-11D-A011-01",245,0.180383673469388,0.36734693877551,0.2,"Tumor"
"TCGA-AN-A0AS-10A-01D-A012-01",51,-0.446149019607843,0,0.274509803921569,"Normal"
"TCGA-AN-A0AT-01A-11D-A036-01",481,-0.0739403326403326,0.313929313929314,0.291060291060291,"Tumor"
"TCGA-AN-A0AT-10A-01D-A037-01",73,-0.409715068493151,0.0136986301369863,0.328767123287671,"Normal"
"TCGA-AN-A0FD-01A-11D-A036-01",304,0.131129276315789,0.355263157894737,0.240131578947368,"Tumor"
"TCGA-AN-A0FD-10A-01D-A037-01",35,-0.10232,0.0571428571428571,0.114285714285714,"Normal"
"TCGA-AN-A0FF-01A-11D-A036-01",88,-0.142838636363636,0.181818181818182,0.284090909090909,"Tumor"
"TCGA-AN-A0FF-10A-01D-A037-01",85,-0.428832941176471,0.0235294117647059,0.341176470588235,"Normal"
"TCGA-AN-A0FJ-01A-11D-A011-01",709,0.194115655853315,0.428772919605078,0.184767277856135,"Tumor"
"TCGA-AN-A0FJ-10A-01D-A012-01",43,-0.235462790697674,0.0930232558139535,0.162790697674419,"Normal"
"TCGA-AN-A0FK-01A-11D-A036-01",67,-0.15395223880597,0.223880597014925,0.343283582089552,"Tumor"
"TCGA-AN-A0FK-10A-01D-A037-01",65,-0.428587692307692,0.0153846153846154,0.307692307692308,"Normal"
"TCGA-AN-A0FL-01A-11D-A036-01",536,0.128723320895522,0.485074626865672,0.19589552238806,"Tumor"
"TCGA-AN-A0FL-10A-01D-A037-01",77,-0.315157142857143,0.0649350649350649,0.285714285714286,"Normal"
"TCGA-AN-A0FN-01A-11D-A036-01",57,-0.2875,0.0701754385964912,0.210526315789474,"Tumor"
"TCGA-AN-A0FN-10A-01D-A037-01",67,-0.240382089552239,0.0746268656716418,0.253731343283582,"Normal"
"TCGA-AN-A0FS-01A-11D-A036-01",187,-0.145689839572193,0.176470588235294,0.331550802139037,"Tumor"
"TCGA-AN-A0FS-10A-01D-A037-01",172,-0.279421511627907,0.0465116279069767,0.296511627906977,"Normal"
"TCGA-AN-A0FT-01A-11D-A036-01",537,0.0419225325884544,0.35195530726257,0.299813780260708,"Tumor"
"TCGA-AN-A0FT-10A-01D-A037-01",67,-0.413277611940298,0.0149253731343284,0.313432835820896,"Normal"
"TCGA-AN-A0FV-01A-11D-A011-01",286,0.131673076923077,0.297202797202797,0.13986013986014,"Tumor"
"TCGA-AN-A0FV-10A-01D-A012-01",53,-0.286060377358491,0.0377358490566038,0.245283018867925,"Normal"
"TCGA-AN-A0FW-01A-11D-A036-01",252,-0.201695634920635,0.123015873015873,0.333333333333333,"Tumor"
"TCGA-AN-A0FW-10A-01D-A037-01",63,-0.353730158730159,0.0476190476190476,0.26984126984127,"Normal"
"TCGA-AN-A0FX-01A-11D-A036-01",313,0.00104472843450479,0.29073482428115,0.306709265175719,"Tumor"
"TCGA-AN-A0FX-10A-01D-A037-01",65,-0.299746153846154,0.0615384615384615,0.261538461538462,"Normal"
"TCGA-AN-A0FY-01A-11D-A036-01",309,0.0699974110032362,0.378640776699029,0.271844660194175,"Tumor"
"TCGA-AN-A0FY-10A-01D-A037-01",45,-0.200082222222222,0.0444444444444444,0.2,"Normal"
"TCGA-AN-A0FZ-01A-11D-A036-01",440,0.336069090909091,0.486363636363636,0.2,"Tumor"
"TCGA-AN-A0FZ-10A-01D-A037-01",47,-0.309542553191489,0.0212765957446809,0.234042553191489,"Normal"
"TCGA-AN-A0G0-10A-01D-A037-01",71,-0.528647887323944,0.0140845070422535,0.323943661971831,"Normal"
"TCGA-AN-A0XL-01A-11D-A10L-01",81,-0.152104938271605,0.0740740740740741,0.234567901234568,"Tumor"
"TCGA-AN-A0XL-10A-01D-A10L-01",37,-0.168610810810811,0.027027027027027,0.162162162162162,"Normal"
"TCGA-AN-A0XN-01A-21D-A107-01",541,0.0415946395563771,0.308687615526802,0.203327171903882,"Tumor"
"TCGA-AN-A0XN-10A-01D-A107-01",59,-0.269328813559322,0.0338983050847458,0.271186440677966,"Normal"
"TCGA-AN-A0XO-01A-11D-A107-01",110,-0.259003636363636,0.118181818181818,0.390909090909091,"Tumor"
"TCGA-AN-A0XO-10A-01D-A107-01",39,-0.317453846153846,0,0.205128205128205,"Normal"
"TCGA-AN-A0XP-01A-11D-A107-01",82,-1.04751219512195,0.0487804878048781,0.414634146341463,"Tumor"
"TCGA-AN-A0XP-10A-01D-A107-01",51,-0.209088235294118,0.0588235294117647,0.215686274509804,"Normal"
"TCGA-AN-A0XR-01A-11D-A107-01",140,-0.105961428571429,0.328571428571429,0.292857142857143,"Tumor"
"TCGA-AN-A0XR-10A-01D-A107-01",27,-0.0241,0.037037037037037,0.037037037037037,"Normal"
"TCGA-AN-A0XS-01A-22D-A107-01",66,-0.461243939393939,0.0757575757575758,0.363636363636364,"Tumor"
"TCGA-AN-A0XS-10A-01D-A107-01",49,-0.199269387755102,0.0612244897959184,0.204081632653061,"Normal"
"TCGA-AN-A0XT-01A-11D-A107-01",227,-0.0690845814977974,0.202643171806167,0.392070484581498,"Tumor"
"TCGA-AN-A0XT-10A-01D-A107-01",41,-0.284912195121951,0,0.219512195121951,"Normal"
"TCGA-AN-A0XU-01A-11D-A107-01",487,0.0284221765913758,0.301848049281314,0.211498973305955,"Tumor"
"TCGA-AN-A0XU-10A-01D-A107-01",59,-0.323957627118644,0.0169491525423729,0.288135593220339,"Normal"
"TCGA-AN-A0XV-01A-11D-A107-01",208,0.203758653846154,0.418269230769231,0.235576923076923,"Tumor"
"TCGA-AN-A0XV-10A-01D-A107-01",59,-0.651971186440678,0,0.305084745762712,"Normal"
"TCGA-AN-A0XW-01A-11D-A107-01",301,0.00975448504983389,0.3421926910299,0.348837209302326,"Tumor"
"TCGA-AO-A03L-01A-41D-A059-01",334,0.0273413173652695,0.254491017964072,0.335329341317365,"Tumor"
"TCGA-AO-A03L-10A-01D-A059-01",89,-0.438956179775281,0.0337078651685393,0.337078651685393,"Normal"
"TCGA-AO-A03M-01B-11D-A10L-01",179,0.226241899441341,0.407821229050279,0.229050279329609,"Tumor"
"TCGA-AO-A03M-10A-01D-A10L-01",53,-0.235539622641509,0.0754716981132075,0.207547169811321,"Normal"
"TCGA-AO-A03N-01B-11D-A10L-01",239,-0.0135845188284519,0.368200836820084,0.322175732217573,"Tumor"
"TCGA-AO-A03N-10A-01D-A10L-01",83,-0.372019277108434,0.0481927710843374,0.301204819277108,"Normal"
"TCGA-AO-A03O-01A-11D-A011-01",661,0.119472768532526,0.396369137670197,0.232980332829047,"Tumor"
"TCGA-AO-A03O-10A-01D-A012-01",75,-0.50024,0,0.346666666666667,"Normal"
"TCGA-AO-A03P-01A-11D-A011-01",447,0.442169351230425,0.505592841163311,0.172259507829978,"Tumor"
"TCGA-AO-A03P-10A-01D-A012-01",177,-0.451126553672316,0.0451977401129944,0.389830508474576,"Normal"
"TCGA-AO-A03R-01A-21D-A036-01",94,-0.142606382978723,0.223404255319149,0.308510638297872,"Tumor"
"TCGA-AO-A03R-10A-01D-A037-01",67,-0.365435820895522,0.0298507462686567,0.298507462686567,"Normal"
"TCGA-AO-A03T-01A-21D-A036-01",125,-0.2763656,0.2,0.416,"Tumor"
"TCGA-AO-A03T-10A-01D-A037-01",63,-0.47347619047619,0.0317460317460317,0.285714285714286,"Normal"
"TCGA-AO-A03U-01B-21D-A10L-01",47,-0.219993617021277,0.0212765957446809,0.234042553191489,"Tumor"
"TCGA-AO-A03U-10A-01D-A10L-01",47,-0.295325531914894,0.0425531914893617,0.212765957446809,"Normal"
"TCGA-AO-A03V-01A-11D-A111-01",446,0.115520627802691,0.403587443946188,0.286995515695067,"Tumor"
"TCGA-AO-A03V-10A-01D-A113-01",81,-0.389901234567901,0.0493827160493827,0.308641975308642,"Normal"
"TCGA-AO-A0J2-01A-11D-A036-01",528,-0.126345643939394,0.248106060606061,0.339015151515151,"Tumor"
"TCGA-AO-A0J2-10A-01D-A037-01",79,-0.371525316455696,0.0379746835443038,0.316455696202532,"Normal"
"TCGA-AO-A0J3-01A-11D-A036-01",320,-0.0143575,0.334375,0.334375,"Tumor"
"TCGA-AO-A0J3-10A-01D-A037-01",84,-0.255878571428571,0.0357142857142857,0.273809523809524,"Normal"
"TCGA-AO-A0J4-01A-11D-A036-01",293,-0.276972696245734,0.174061433447099,0.382252559726962,"Tumor"
"TCGA-AO-A0J4-10A-01D-A037-01",79,-0.443207594936709,0.0379746835443038,0.316455696202532,"Normal"
"TCGA-AO-A0J5-01A-11D-A036-01",159,0.153035849056604,0.345911949685535,0.220125786163522,"Tumor"
"TCGA-AO-A0J5-10A-01D-A037-01",59,-0.25928813559322,0.0677966101694915,0.23728813559322,"Normal"
"TCGA-AO-A0J6-01A-11D-A036-01",368,-0.218547826086957,0.230978260869565,0.456521739130435,"Tumor"
"TCGA-AO-A0J6-10A-01D-A037-01",71,-0.442204225352113,0.0140845070422535,0.323943661971831,"Normal"
"TCGA-AO-A0J7-01A-11D-A036-01",58,-0.440284482758621,0.206896551724138,0.5,"Tumor"
"TCGA-AO-A0J7-10A-01D-A037-01",75,-0.305225333333333,0.0666666666666667,0.28,"Normal"
"TCGA-AO-A0J8-01A-21D-A036-01",72,-0.295495833333333,0.0972222222222222,0.361111111111111,"Tumor"
"TCGA-AO-A0J8-10A-01D-A037-01",69,-0.212605797101449,0.0869565217391304,0.246376811594203,"Normal"
"TCGA-AO-A0J9-01A-11D-A036-01",86,-0.635833720930233,0.0813953488372093,0.430232558139535,"Tumor"
"TCGA-AO-A0J9-10A-01D-A037-01",103,-0.306716504854369,0.0679611650485437,0.320388349514563,"Normal"
"TCGA-AO-A0JA-01A-11D-A059-01",143,-0.276834965034965,0.0839160839160839,0.468531468531469,"Tumor"
"TCGA-AO-A0JA-10A-01D-A059-01",85,-0.404550588235294,0.0470588235294118,0.317647058823529,"Normal"
"TCGA-AO-A0JB-01A-11D-A059-01",317,-0.0563741324921136,0.334384858044164,0.312302839116719,"Tumor"
"TCGA-AO-A0JB-10A-01D-A059-01",35,0.0986771428571428,0.0857142857142857,0.0857142857142857,"Normal"
"TCGA-AO-A0JC-01A-11D-A059-01",59,-0.330649152542373,0.0169491525423729,0.288135593220339,"Tumor"
"TCGA-AO-A0JC-10A-01D-A059-01",103,-0.729302912621359,0,0.388349514563107,"Normal"
"TCGA-AO-A0JD-01A-11D-A059-01",424,0.0992247641509434,0.320754716981132,0.316037735849057,"Tumor"
"TCGA-AO-A0JD-10A-01D-A059-01",59,-0.385796610169492,0.0508474576271186,0.254237288135593,"Normal"
"TCGA-AO-A0JE-01A-11D-A059-01",361,0.0204382271468144,0.340720221606648,0.301939058171745,"Tumor"
"TCGA-AO-A0JE-10A-01D-A059-01",131,-0.518884732824427,0.0305343511450382,0.381679389312977,"Normal"
"TCGA-AO-A0JF-01A-11D-A059-01",79,-0.36456582278481,0.0126582278481013,0.329113924050633,"Tumor"
"TCGA-AO-A0JF-10A-01D-A059-01",93,-0.409743010752688,0.021505376344086,0.354838709677419,"Normal"
"TCGA-AO-A0JG-01A-31D-A087-01",148,0.174946621621622,0.358108108108108,0.290540540540541,"Tumor"
"TCGA-AO-A0JG-10A-01D-A087-01",35,-0.20638,0.0285714285714286,0.142857142857143,"Normal"
"TCGA-AO-A0JI-01A-21D-A059-01",140,0.0382814285714286,0.25,0.342857142857143,"Tumor"
"TCGA-AO-A0JI-10A-01D-A059-01",91,-0.419034065934066,0.010989010989011,0.362637362637363,"Normal"
"TCGA-AO-A0JJ-01A-11D-A059-01",65,-0.241013846153846,0.0615384615384615,0.292307692307692,"Tumor"
"TCGA-AO-A0JJ-10A-01D-A059-01",79,-0.276673417721519,0.0759493670886076,0.278481012658228,"Normal"
"TCGA-AO-A0JL-01A-11D-A059-01",247,-0.0502186234817814,0.287449392712551,0.283400809716599,"Tumor"
"TCGA-AO-A0JL-10A-01D-A059-01",79,-0.391869620253165,0.0379746835443038,0.316455696202532,"Normal"
"TCGA-AO-A0JM-01A-21D-A059-01",371,0.147491913746631,0.371967654986523,0.250673854447439,"Tumor"
"TCGA-AO-A0JM-10A-01D-A059-01",65,-0.4171,0.0307692307692308,0.292307692307692,"Normal"
"TCGA-AO-A124-01A-11D-A10L-01",585,-0.0135620512820513,0.372649572649573,0.193162393162393,"Tumor"
"TCGA-AO-A124-10A-01D-A10L-01",53,-0.300401886792453,0.0188679245283019,0.264150943396226,"Normal"
"TCGA-AO-A125-01A-11D-A10L-01",65,-0.573067692307692,0.0923076923076923,0.307692307692308,"Tumor"
"TCGA-AO-A125-10A-01D-A10L-01",76,-0.353668421052632,0.0526315789473684,0.302631578947368,"Normal"
"TCGA-AO-A126-01A-11D-A10L-01",144,-0.269785416666667,0.131944444444444,0.423611111111111,"Tumor"
"TCGA-AO-A126-10A-01D-A10L-01",79,-0.369113924050633,0.0379746835443038,0.316455696202532,"Normal"
"TCGA-AO-A128-01A-11D-A10L-01",95,-0.300005263157895,0.0947368421052632,0.284210526315789,"Tumor"
"TCGA-AO-A128-10A-01D-A10L-01",61,-0.18835737704918,0.0819672131147541,0.229508196721311,"Normal"
"TCGA-AO-A129-01A-21D-A10L-01",336,-0.00536994047619047,0.261904761904762,0.226190476190476,"Tumor"
"TCGA-AO-A129-10A-01D-A10L-01",37,-0.283821621621622,0,0.189189189189189,"Normal"
"TCGA-AO-A12A-01A-21D-A111-01",65,-0.498809230769231,0.0461538461538462,0.307692307692308,"Tumor"
"TCGA-AO-A12A-10A-01D-A113-01",61,-0.36302131147541,0.0327868852459016,0.278688524590164,"Normal"
"TCGA-AO-A12B-01A-11D-A10L-01",59,-0.365062711864407,0.11864406779661,0.288135593220339,"Tumor"
"TCGA-AO-A12B-10A-01D-A10L-01",51,-0.336574509803922,0.0392156862745098,0.235294117647059,"Normal"
"TCGA-AO-A12C-10A-01D-A10L-01",65,-0.301504615384615,0.0307692307692308,0.292307692307692,"Normal"
"TCGA-AO-A12D-01A-11D-A111-01",297,0.272272390572391,0.434343434343434,0.0572390572390572,"Tumor"
"TCGA-AO-A12D-10A-01D-A113-01",39,-0.193448717948718,0.0512820512820513,0.153846153846154,"Normal"
"TCGA-AO-A12E-01A-11D-A10L-01",128,-0.26335625,0.078125,0.3671875,"Tumor"
"TCGA-AO-A12F-01A-11D-A111-01",465,-0.23736688172043,0.324731182795699,0.296774193548387,"Tumor"
"TCGA-AO-A12F-10A-01D-A113-01",39,-0.156374358974359,0.0512820512820513,0.153846153846154,"Normal"
"TCGA-AO-A12G-01A-11D-A10L-01",149,0.0795946308724832,0.315436241610738,0.295302013422819,"Tumor"
"TCGA-AO-A12G-10A-01D-A10L-01",49,-0.489604081632653,0,0.26530612244898,"Normal"
"TCGA-AO-A12H-01A-11D-A111-01",43,-0.300732558139535,0.0465116279069767,0.186046511627907,"Tumor"
"TCGA-AO-A12H-10A-01D-A113-01",117,-0.401305982905983,0.0598290598290598,0.333333333333333,"Normal"
"TCGA-AO-A1KO-01A-31D-A13J-01",49,-0.383016326530612,0.0408163265306122,0.224489795918367,"Tumor"
"TCGA-AO-A1KO-10A-01D-A13N-01",65,-0.480418461538462,0.0153846153846154,0.307692307692308,"Normal"
"TCGA-AO-A1KP-01A-11D-A13J-01",123,-0.22310487804878,0.300813008130081,0.373983739837398,"Tumor"
"TCGA-AO-A1KP-10A-01D-A13N-01",55,-0.293236363636364,0.0727272727272727,0.218181818181818,"Normal"
"TCGA-AO-A1KQ-01A-11D-A13J-01",187,-0.229731550802139,0.219251336898396,0.374331550802139,"Tumor"
"TCGA-AO-A1KR-01A-12D-A141-01",353,0.0760728045325779,0.308781869688385,0.121813031161473,"Tumor"
"TCGA-AO-A1KR-10A-01D-A141-01",49,-0.484014285714286,0.0408163265306122,0.224489795918367,"Normal"
"TCGA-AO-A1KS-01A-11D-A13J-01",189,0.0837703703703704,0.322751322751323,0.296296296296296,"Tumor"
"TCGA-AO-A1KS-10A-01D-A13N-01",51,-0.380721568627451,0,0.274509803921569,"Normal"
"TCGA-AO-A1KT-01A-11D-A13J-01",121,0.201265289256198,0.371900826446281,0.330578512396694,"Tumor"
"TCGA-AO-A1KT-10A-01D-A13N-01",57,-0.413852631578947,0,0.298245614035088,"Normal"
"TCGA-AQ-A04H-01B-11D-A10L-01",303,0.0680303630363036,0.409240924092409,0.234323432343234,"Tumor"
"TCGA-AQ-A04H-10A-01D-A10L-01",67,-0.697146268656716,0.0298507462686567,0.298507462686567,"Normal"
"TCGA-AQ-A04J-01A-02D-A036-01",194,0.0102335051546392,0.247422680412371,0.175257731958763,"Tumor"
"TCGA-AQ-A04J-10A-01D-A037-01",73,-0.657568493150685,0,0.342465753424658,"Normal"
"TCGA-AQ-A04L-01B-21D-A10L-01",607,0.4568176276771,0.546952224052718,0.169686985172982,"Tumor"
"TCGA-AQ-A0Y5-01A-11D-A14J-01",329,0.244758054711246,0.39209726443769,0.142857142857143,"Tumor"
"TCGA-AQ-A0Y5-10A-01D-A14J-01",47,-0.276978723404255,0.0425531914893617,0.212765957446809,"Normal"
"TCGA-AQ-A1H2-01A-11D-A13J-01",172,-0.38473488372093,0.215116279069767,0.441860465116279,"Tumor"
"TCGA-AQ-A1H2-10A-01D-A13N-01",45,-0.05642,0.111111111111111,0.133333333333333,"Normal"
"TCGA-AQ-A1H3-01A-31D-A13J-01",66,-0.196487878787879,0.181818181818182,0.257575757575758,"Tumor"
"TCGA-AQ-A1H3-10A-01D-A13N-01",33,-0.283721212121212,0,0.151515151515152,"Normal"
"TCGA-AQ-A54N-01A-11D-A25N-01",697,0.0959195121951219,0.467718794835007,0.281205164992826,"Tumor"
"TCGA-AQ-A54N-10A-01D-A25N-01",93,-0.602539784946237,0.010752688172043,0.365591397849462,"Normal"
"TCGA-AQ-A54O-01A-11D-A25N-01",172,-0.165868023255814,0.267441860465116,0.261627906976744,"Tumor"
"TCGA-AQ-A54O-10A-01D-A25N-01",79,-0.61729746835443,0.0126582278481013,0.341772151898734,"Normal"
